toi,tid,tfopwg_disp,rastr,ra,decstr,dec,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
1914.01,53750200,KP,06h54m04.17s,103.5173560,-27d03m01.5s,-27.0504160,4.1933422,0.0001751,-0.0001751,0,1.8220996,0.1747440,-0.1747440,0,11.5425702,1.4339011,-1.4339011,0,1300.3125192,,,,1531.5517841,,,,12.2309000,0.009,-0.009,0,6405.0000000,128.2000000,-128.2000000,0,4.1300000,0.0900000,-0.0900000,0,1.6277601,0.0730402,-0.0730402,0
1915.01,98283926,KP,07h13m48.58s,108.4523990,-33d26m14.45s,-33.4373460,2.2920348,0.0000813,-0.0000813,0,3.1812507,0.0881116,-0.0881116,0,13.2497142,0.3463680,-0.3463680,0,1637.2058065,,,,1622.3537935,,,,13.1472000,0.006,-0.006,0,6208.0000000,122.0000000,-122.0000000,0,4.3100000,,,0,1.2652600,,,0
1916.01,98545929,KP,07h16m25.09s,109.1045210,-31d14m39.82s,-31.2443950,1.8881994,0.0000917,-0.0000917,0,3.6806502,0.1211095,-0.1211095,0,14.5851064,0.9700469,-0.9700469,0,14536.9873399,,,,2800.5178983,,,,12.4539000,0.006,-0.006,0,8549.0000000,152.1000000,-152.1000000,0,4.1100000,0.0800000,-0.0800000,0,2.1212800,0.1188090,-0.1188090,0
1917.01,339522221,KP,19h46m45.23s,296.6884420,-63d33m56.34s,-63.5656490,1.8206900,0.0001600,-0.0001600,0,3.0490000,0.1180000,-0.1180000,0,15.6593000,0.7915150,-0.7915150,0,2440.7000000,,,,1958.0000000,,,,12.0457000,0.006,-0.006,0,6155.0000000,132.9000000,-132.9000000,0,4.2400000,0.0800000,-0.0800000,0,1.3500000,0.0700000,-0.0700000,0
1918.01,308425348,FP,11h10m19.88s,167.5828160,-58d58m58.75s,-58.9829850,3.3982900,0.0008800,-0.0008800,0,2.6340000,0.4070000,-0.4070000,0,7.0663300,0.5814130,-0.5814130,0,662.8080000,,,,1413.0000000,,,,12.2876000,0.006,-0.006,0,6271.0000000,133.8000000,-133.8000000,0,4.4500000,0.0800000,-0.0800000,0,1.0900000,0.0500000,-0.0500000,0
2025.01,394050135,CP,18h51m10.86s,282.7952560,+82d14m43.49s,82.2454140,8.8720857,0.0000071,-0.0000071,0,3.5080000,0.0700000,-0.0700000,0,12.5338000,0.5913390,-0.5913390,0,130.3350000,,,,941.0000000,,,,10.9461000,0.006,-0.006,0,6042.0000000,136.0000000,-136.0000000,0,4.1500000,0.0800000,-0.0800000,0,1.4800000,0.0700000,-0.0700000,0
2026.01,407059875,PC,00h21m52.69s,5.4695340,+66d10m05.23s,66.1681190,7.1924000,0.0002700,-0.0002700,0,2.7320000,0.3910000,-0.3910000,0,2.2736800,0.1804610,-0.1804610,0,72.3112000,,,,812.0000000,,,,10.5782000,0.006,-0.006,0,5050.0000000,146.8000000,-146.8000000,0,4.5900000,0.0900000,-0.0900000,0,0.7700000,0.0500000,-0.0500000,0
2027.01,335996558,FP,22h13m19.66s,333.3319040,+62d51m26.59s,62.8573850,1.4632900,0.0000200,-0.0000200,0,2.4310000,0.3550000,-0.3550000,0,3.5465600,0.2177510,-0.2177510,0,3541.2100000,,,,2149.0000000,,,,10.5027000,0.006,-0.006,0,6168.0000000,232.5000000,-232.5000000,0,4.2900000,0.1000000,-0.1000000,0,1.2800000,0.0600000,-0.0600000,0
2028.01,336456596,FP,22h17m44.26s,334.4344330,+62d27m54.03s,62.4650080,0.7787100,0.0000100,-0.0000100,0,1.4580000,0.1920000,-0.1920000,0,6.1603600,0.3156090,-0.3156090,0,10057.7000000,,,,2789.0000000,,,,10.9141000,0.041,-0.041,0,7751.0000000,349.7000000,-349.7000000,0,4.0000000,0.0900000,-0.0900000,0,2.2500000,0.0700000,-0.0700000,0
2029.01,445254275,FP,00h48m51.88s,12.2161480,+59d23m12.18s,59.3867180,2.5713400,0.0000800,-0.0000800,0,3.8240000,0.9110000,-0.9110000,0,10.7406000,0.8261230,-0.8261230,0,5344.8700000,,,,2382.0000000,,,,10.9415000,0.016,-0.016,0,7125.0000000,162.4000000,-162.4000000,0,3.5400000,0.0800000,-0.0800000,0,3.5600000,0.1700000,-0.1700000,0
203.01,259962054,FA,02h52m04.34s,43.0180760,-67d41m13.26s,-67.6870160,51.9450900,0.0021900,-0.0021900,0,8.0940000,3.4920000,-3.4920000,0,0.7058180,0.1313540,-0.1313540,0,4.3459300,,,,402.0000000,,,,12.2423000,0.007,-0.007,0,3203.0000000,63.0000000,-63.0000000,0,5.0168200,0.4230750,-0.4230750,0,0.2300000,0.0100000,-0.0100000,0
2030.01,422656370,APC,23h18m41.3s,349.6720860,+68d17m57.18s,68.2992170,1.3254300,0.0000100,-0.0000100,0,1.0470000,0.1620000,-0.1620000,0,13.9946000,0.8636360,-0.8636360,0,829.0840000,,,,1494.0000000,,,,10.8489000,0.022,-0.022,0,5778.0000000,186.2000000,-186.2000000,0,3.7400000,0.0800000,-0.0800000,0,2.2900000,0.1200000,-0.1200000,0
2031.01,470127886,PC,22h04m28.27s,331.1178080,+81d33m57.42s,81.5659510,5.7154700,0.0000100,-0.0000100,0,3.9250000,0.0320000,-0.0320000,0,13.8404000,0.5799490,-0.5799490,0,542.2460000,,,,1344.0000000,,,,10.7609000,0.036,-0.036,0,6664.0000000,265.1000000,-265.1000000,0,4.4400000,0.0900000,-0.0900000,0,1.1800000,0.0500000,-0.0500000,0
2032.01,470159478,APC,22h13m14.82s,333.3117320,+81d44m23.02s,81.7397290,17.0093400,0.0002500,-0.0002500,0,2.4050000,0.1840000,-0.1840000,0,15.5178000,,,0,89.3167000,,,,,,,,10.9293000,0.006,-0.006,0,6542.0000000,,,0,,,,0,1.5000000,,,0
2033.01,53617134,PC,01h10m43.22s,17.6800980,+65d14m58.73s,65.2496480,18.8238000,0.0003300,-0.0003300,0,4.8060000,0.2760000,-0.2760000,0,9.6260600,0.4265470,-0.4265470,0,109.1620000,,,,900.0000000,,,,9.4622100,0.006,-0.006,0,7014.0000000,163.9000000,-163.9000000,0,4.0500000,0.0900000,-0.0900000,0,1.9500000,0.0700000,-0.0700000,0
2034.01,427279997,FP,23h25m31.38s,351.3807440,+54d36m04.26s,54.6011820,2.8945300,0.0001900,-0.0001900,0,3.3270000,0.7460000,-0.7460000,0,6.2084500,0.5692800,-0.5692800,0,9411.1600000,,,,2743.0000000,,,,10.5682000,0.013,-0.013,0,9714.0000000,228.9000000,-228.9000000,0,3.9800000,0.0800000,-0.0800000,0,2.6800000,0.1500000,-0.1500000,0
2035.01,53709089,PC,01h10m56.81s,17.7367100,+61d05m31.59s,61.0921070,8.5122600,0.0005400,-0.0005400,0,3.0680000,0.7860000,-0.7860000,0,5.9010500,,,0,872.7720000,,,,,,,,9.1196000,0.006,-0.006,0,9387.0000000,,,0,,,,0,2.3500000,,,0
2036.01,368320811,PC,15h32m03.58s,233.0149230,+24d05m06.06s,24.0850160,1.2583329,0.0003927,-0.0003927,0,1.1700000,0.3040000,-0.3040000,0,4.9152300,0.4442340,-0.4442340,0,1480.0100000,,,,1727.0000000,,,,8.9791300,0.006,-0.006,0,6549.0000000,134.3000000,-134.3000000,0,3.8900000,0.0900000,-0.0900000,0,2.1800000,0.0900000,-0.0900000,0
2037.01,405559035,PC,15h39m26.71s,234.8612930,+55d09m12.59s,55.1534980,11.1518929,0.0001286,-0.0001286,0,4.6230000,0.5280000,-0.5280000,0,2.9177100,0.1828610,-0.1828610,0,206.9820000,,,,1056.0000000,,,,10.6700000,0.007,-0.007,0,6319.0000000,123.0000000,-123.0000000,0,4.3800000,0.0900000,-0.0900000,0,1.1900000,0.0500000,-0.0500000,0
2038.01,235937532,APC,19h35m39.5s,293.9146010,+81d33m17.25s,81.5547910,3.7321139,0.0000064,-0.0000064,0,5.0420000,0.1560000,-0.1560000,0,14.8759000,0.7202490,-0.7202490,0,2270.6400000,,,,1923.0000000,,,,10.5352000,0.008,-0.008,0,6570.0000000,124.8000000,-124.8000000,0,3.6800000,0.0900000,-0.0900000,0,2.8000000,0.1300000,-0.1300000,0
2039.01,237071229,PC,20h28m05.46s,307.0227460,+61d52m17.08s,61.8714110,11.2488600,0.0002600,-0.0002600,0,2.9900000,0.2550000,-0.2550000,0,5.4829100,0.3360460,-0.3360460,0,79.0204000,,,,830.0000000,,,,10.4719000,0.006,-0.006,0,6308.0000000,190.4000000,-190.4000000,0,4.1900000,0.0900000,-0.0900000,0,1.4800000,0.0600000,-0.0600000,0
204.01,281781375,PC,00h51m54.24s,12.9760100,-59d20m37.13s,-59.3436470,43.8279601,0.0061456,-0.0061456,0,4.2818927,0.7984334,-0.7984334,0,2.5105994,1.9257842,-1.9257842,0,15.6578187,,,,507.3440419,,,,9.2182000,0.006,-0.006,0,5605.0000000,187.0000000,-187.0000000,0,4.3997300,0.2707070,-0.2707070,0,1.0365400,0.0544523,-0.0544523,0
2040.01,427730490,PC,23h29m05.94s,352.2747300,+71d30m23.31s,71.5064740,3.8608500,0.0000100,-0.0000100,0,2.6360000,0.1160000,-0.1160000,0,11.1063000,0.6836510,-0.6836510,0,194.7050000,,,,1040.0000000,,,,10.8407000,0.006,-0.006,0,5019.0000000,166.0000000,-166.0000000,0,4.4300000,0.0900000,-0.0900000,0,0.9200000,0.0600000,-0.0600000,0
2041.01,54364414,FP,01h16m56.36s,19.2348460,+62d21m06.08s,62.3516900,1.3747700,0.0000300,-0.0000300,0,1.6010000,0.1290000,-0.1290000,0,3.0101000,0.1846310,-0.1846310,0,1122.8200000,,,,1612.0000000,,,,10.4608000,0.006,-0.006,0,5825.0000000,155.6000000,-155.6000000,0,4.4400000,0.0800000,-0.0800000,0,1.0200000,0.0500000,-0.0500000,0
2154.01,428787891,CP,04h44m06.76s,71.0281480,+84d21m51.35s,84.3642650,3.8240822,0.0000014,-0.0000014,0,2.2470000,0.1600000,-0.1600000,0,15.2943000,0.7980530,-0.7980530,0,557.7530000,,,,1353.0000000,,,,10.6611000,0.009,-0.009,0,6243.0000000,133.5000000,-133.5000000,0,4.2400000,0.0800000,-0.0800000,0,1.3900000,0.0600000,-0.0600000,0
2155.01,461591646,PC,00h23m12.06s,5.8002690,+84d27m10.22s,84.4528390,3.7246600,0.0000200,-0.0000200,0,3.1850000,0.1130000,-0.1130000,0,10.8811000,0.5062140,-0.5062140,0,686.5030000,,,,1426.0000000,,,,10.9939000,0.010,-0.010,0,6144.0000000,131.6000000,-131.6000000,0,4.0200000,0.0800000,-0.0800000,0,1.7400000,0.0800000,-0.0800000,0
2156.01,258402425,FP,18h17m40s,274.4166660,+23d55m03.64s,23.9176790,0.6755400,0.0001600,-0.0001600,0,0.9220000,0.1740000,-0.1740000,0,15.6973000,,,0,7493.1700000,,,,2591.0000000,,,,9.8743700,0.006,-0.006,0,4872.0000000,122.0000000,-122.0000000,0,,,,0,2.7400000,,,0
2157.01,298495970,APC,17h26m52.25s,261.7177100,+25d50m57.37s,25.8492700,8.4242600,0.0002700,-0.0002700,0,2.4240000,0.1220000,-0.1220000,0,15.4731000,1.0163100,-1.0163100,0,108.2470000,,,,898.0000000,,,,10.7033000,0.006,-0.006,0,5756.0000000,125.4000000,-125.4000000,0,4.5100000,0.0800000,-0.0800000,0,0.9300000,0.0500000,-0.0500000,0
2158.01,342642208,PC,18h27m14.41s,276.8100530,+20d31m36.79s,20.5268870,8.6007557,0.0000168,-0.0000168,0,3.3040000,0.1590000,-0.1590000,0,10.7988000,0.6076360,-0.6076360,0,81.4989000,,,,837.0000000,,,,10.1669000,0.006,-0.006,0,5389.0000000,122.6000000,-122.6000000,0,4.0600000,0.0800000,-0.0800000,0,1.5000000,0.0800000,-0.0800000,0
2159.01,270515566,APC,17h37m48.97s,264.4540400,+47d13m49.04s,47.2302890,10.0509381,0.0000202,-0.0000202,0,6.2910000,0.0940000,-0.0940000,0,13.9389000,0.6570200,-0.6570200,0,276.8640000,,,,1136.0000000,,,,10.8595000,0.007,-0.007,0,5844.0000000,126.4000000,-126.4000000,0,4.1600000,0.0800000,-0.0800000,0,1.4100000,0.0700000,-0.0700000,0
216.01,55652896,CP,04h55m55.2s,73.9800130,-63d15m37.19s,-63.2603300,34.5547864,0.0000675,-0.0000675,0,5.7716690,0.0900885,-0.0900885,0,7.3040024,0.4874656,-0.4874656,0,9.5633934,,,,448.5106448,,,,11.5748000,0.006,-0.006,0,5025.7700000,125.0000000,-125.0000000,0,4.6634800,0.2000000,-0.2000000,0,0.8017360,0.0521859,-0.0521859,0
216.02,55652896,CP,04h55m55.2s,73.9800130,-63d15m37.19s,-63.2603300,17.3890454,0.0000479,-0.0000479,0,2.6516541,0.1328006,-0.1328006,0,6.4840125,3.0092702,-3.0092702,0,23.8921547,,,,563.8759593,,,,11.5748000,0.006,-0.006,0,5025.7700000,125.0000000,-125.0000000,0,4.6634800,0.2000000,-0.2000000,0,0.8017360,0.0521859,-0.0521859,0
2160.01,284477310,PC,19h24m30.23s,291.1259740,+56d52m52.67s,56.8812960,2.2390608,0.0000124,-0.0000124,0,1.6140000,0.2520000,-0.2520000,0,2.7265000,0.1907770,-0.1907770,0,526.7060000,,,,1334.0000000,,,,10.6071000,0.006,-0.006,0,6021.0000000,127.8000000,-127.8000000,0,4.2900000,0.0800000,-0.0800000,0,1.2500000,0.0600000,-0.0600000,0
2161.01,366563452,FP,20h17m46.73s,304.4447090,+77d10m00.04s,77.1666780,1.5873866,0.0000120,-0.0000120,0,1.5100000,0.2240000,-0.2240000,0,1.0908300,0.1120100,-0.1120100,0,466.5530000,,,,1294.0000000,,,,9.5998000,0.006,-0.006,0,5028.0000000,122.7000000,-122.7000000,0,4.5500000,0.0900000,-0.0900000,0,0.8100000,0.0500000,-0.0500000,0
2162.01,284564230,FP,19h26m05.77s,291.5240230,+58d30m36.66s,58.5101820,12.9774853,0.0000690,-0.0000690,0,3.2590000,0.4120000,-0.4120000,0,4.6651400,0.2469280,-0.2469280,0,103.4370000,,,,888.0000000,,,,10.2182000,0.008,-0.008,0,6610.0000000,126.1000000,-126.1000000,0,4.1400000,0.0900000,-0.0900000,0,1.6600000,0.0700000,-0.0700000,0
2163.01,43429656,PC,17h25m45.83s,261.4409530,+23d03m25.31s,23.0570310,5.2132047,0.0000543,-0.0000543,0,3.9780000,0.6630000,-0.6630000,0,3.6273800,0.2629830,-0.2629830,0,748.2030000,,,,1457.0000000,,,,10.2350000,0.006,-0.006,0,6318.0000000,129.5000000,-129.5000000,0,4.2000000,0.0800000,-0.0800000,0,1.4700000,0.0700000,-0.0700000,0
2164.01,49967354,FP,18h31m37.86s,277.9077410,+13d53m52.38s,13.8978840,1.0933300,0.0003700,-0.0003700,0,1.9750000,0.4230000,-0.4230000,0,12.2642000,,,0,2102.0700000,,,,1886.0000000,,,,10.8790000,0.009,-0.009,0,5274.0000000,122.0000000,-122.0000000,0,,,,0,3.3900000,,,0
2165.01,73560357,APC,18h45m37.38s,281.4057540,+16d24m55.32s,16.4153670,0.9499997,0.0000026,-0.0000026,0,2.5440000,0.0990000,-0.0990000,0,14.0337000,0.6446280,-0.6446280,0,14232.8000000,,,,3042.0000000,,,,10.8207000,0.006,-0.006,0,7421.0000000,199.9000000,-199.9000000,0,4.0000000,0.0900000,-0.0900000,0,2.1600000,0.0900000,-0.0900000,0
2166.01,233680651,PC,17h21m12.73s,260.3030600,+63d14m21.42s,63.2392820,5.1354328,0.0000262,-0.0000262,0,3.6330000,0.5210000,-0.5210000,0,3.3989600,0.1814650,-0.1814650,0,751.4110000,,,,1458.0000000,,,,10.0788000,0.007,-0.007,0,6515.0000000,121.0000000,-121.0000000,0,3.9700000,0.0900000,-0.0900000,0,1.9900000,0.0900000,-0.0900000,0
2167.01,160162987,FP,16h09m27.38s,242.3640940,+84d29m28.03s,84.4911190,23.0531698,0.0000728,-0.0000728,0,1.2280000,0.3550000,-0.3550000,0,9.1261300,1.8645500,-1.8645500,0,7.8540600,,,,466.0000000,,,,10.7791000,0.006,-0.006,0,5752.0000000,126.2000000,-126.2000000,0,4.3000000,0.0800000,-0.0800000,0,1.1900000,0.0600000,-0.0600000,0
2168.01,364075352,FP,20h24m53.53s,306.2230280,+74d50m14.43s,74.8373430,37.8363300,0.0004000,-0.0004000,0,5.7130000,0.2730000,-0.2730000,0,13.5094000,0.8026170,-0.8026170,0,80.1971000,,,,833.0000000,,,,10.9591000,0.006,-0.006,0,6641.0000000,158.8000000,-158.8000000,0,4.3800000,0.0900000,-0.0900000,0,1.2600000,0.0500000,-0.0500000,0
2169.01,8516795,PC,18h36m40.83s,279.1701120,+23d15m31.03s,23.2586190,8.2148505,0.0000472,-0.0000472,0,3.8390000,0.2190000,-0.2190000,0,10.4375000,0.5452610,-0.5452610,0,216.1700000,,,,1068.0000000,,,,10.5527000,0.006,-0.006,0,6183.0000000,149.7000000,-149.7000000,0,4.0000000,0.0900000,-0.0900000,0,1.8100000,0.0900000,-0.0900000,0
2289.01,82452140,PC,17h00m23.41s,255.0975570,+39d43m48.9s,39.7302500,63.3751398,0.0072422,-0.0072422,0,5.0450878,0.8492727,-0.8492727,0,2.7983788,1.6614677,-1.6614677,0,10.0433404,,,,454.0349608,,,,10.0011000,0.006,-0.006,0,5717.0000000,124.2970000,-124.2970000,0,4.4337700,0.0752605,-0.0752605,0,1.0149600,0.0507136,-0.0507136,0
229.01,120610833,KP,00h20m57.06s,5.2377570,-35d59m54.47s,-35.9984650,3.1260778,0.0000023,-0.0000023,0,1.7185367,0.0270015,-0.0270015,0,10.9257115,0.7295448,-0.7295448,0,328.1564535,,,,1085.5253926,,,,11.5005000,0.006,-0.006,0,5100.0000000,,,0,4.4651000,,,0,0.8747060,0.0567763,-0.0567763,0
2290.01,321688498,PC,21h26m23.9s,321.5995820,+68d38m25.91s,68.6405310,0.3862305,0.0000075,-0.0000075,0,0.9094327,0.2949264,-0.2949264,0,1.4858815,1.0111127,-1.0111127,0,873.5905498,,,,1386.5857461,,,,11.1079000,0.007,-0.007,0,3863.0000000,157.0000000,-157.0000000,0,4.6799100,0.0101502,-0.0101502,0,0.5663040,0.0169066,-0.0169066,0
2291.01,236934937,PC,20h17m11.77s,304.2990530,+65d52m17.61s,65.8715590,9.4059022,0.0000770,-0.0000770,0,1.2460000,0.3980000,-0.3980000,0,3.7879600,1.6497100,-1.6497100,0,17.9655000,,,,573.0000000,,,,11.9959000,0.007,-0.007,0,3869.0000000,157.0000000,-157.0000000,0,4.7587500,0.0069980,-0.0069980,0,0.4800000,0.0100000,-0.0100000,0
2292.01,236934268,PC,20h17m03.99s,304.2666360,+65d09m13.84s,65.1538440,7.0767314,0.0000653,-0.0000653,0,2.4440000,0.4010000,-0.4010000,0,2.4422000,0.1852410,-0.1852410,0,106.2050000,,,,894.0000000,,,,10.8746000,0.006,-0.006,0,5781.0000000,137.0120000,-137.0120000,0,4.4567900,0.0720534,-0.0720534,0,1.0000000,0.0500000,-0.0500000,0
2293.01,71347873,PC,07h42m22.41s,115.5933770,+70d24m14.67s,70.4040760,6.0684137,0.0000535,-0.0000535,0,1.6950000,0.3320000,-0.3320000,0,2.0351100,0.1422640,-0.1422640,0,10.9144000,,,,506.0000000,,,,11.8140000,0.007,-0.007,0,3668.0000000,157.0000000,-157.0000000,0,4.7379500,0.0081443,-0.0081443,0,0.5000000,0.0100000,-0.0100000,0
2294.01,284361752,PC,19h12m26.06s,288.1085670,+54d38m25.54s,54.6404270,340.3877311,0.0100323,-0.0100323,0,9.2318877,0.5708615,-0.5708615,0,3.6888424,0.4090202,-0.4090202,0,2.3021148,,,,314.1604363,,,,9.7828800,0.006,-0.006,0,6424.0000000,132.6670000,-132.6670000,0,4.3372200,0.0883650,-0.0883650,0,1.2780800,0.0580779,-0.0580779,0
2295.01,48018596,PC,18h46m18.29s,281.5761960,+50d29m32.88s,50.4924660,100.1147944,0.0007903,-0.0007903,0,1.8314202,0.4117208,-0.4117208,0,5.1800896,2.9354890,-2.9354890,0,11.1294719,,,,465.8417284,,,,9.0077200,0.006,-0.006,0,5660.0000000,124.1280000,-124.1280000,0,4.1048500,0.0742244,-0.0742244,0,1.4712700,0.0724272,-0.0724272,0
2296.01,165554103,PC,17h47m43.58s,266.9315760,+55d52m22.13s,55.8728140,139.2632286,0.0051524,-0.0051524,0,15.5650549,1.4262496,-1.4262496,0,1.8388146,0.7987887,-0.7987887,0,2.3286226,,,,315.0609123,,,,10.4431000,0.006,-0.006,0,5373.0100000,107.3760000,-107.3760000,0,4.4916400,0.0779476,-0.0779476,0,0.9071700,0.0439372,-0.0439372,0
2297.01,233500935,PC,16h42m57.57s,250.7398920,+76d26m58.51s,76.4495870,22.0476017,0.0005437,-0.0005437,0,3.1920000,0.8280000,-0.8280000,0,2.1262000,0.2213410,-0.2213410,0,9.3324200,,,,486.0000000,,,,11.6702000,0.006,-0.006,0,4836.0000000,120.5640000,-120.5640000,0,4.5328200,0.0889542,-0.0889542,0,0.7900000,0.0500000,-0.0500000,0
2298.01,229608594,PC,18h18m02.89s,274.5120580,+74d27m59.53s,74.4665350,,,,0,7.0939046,0.6076009,-0.6076009,0,2.9646812,0.7549568,-0.7549568,0,0.4780681,,,,212.0763263,,,,11.1919000,0.006,-0.006,0,4239.0000000,119.9350000,-119.9350000,0,4.6186100,0.1043380,-0.1043380,0,0.6599370,0.0590402,-0.0590402,0
2299.01,362220495,PC,19h04m54.71s,286.2279610,+79d45m21.42s,79.7559490,165.0212761,0.0048716,-0.0048716,0,3.5263664,0.4713230,-0.4713230,0,3.6930639,0.9588157,-0.9588157,0,1.8558259,,,,297.6830148,,,,9.8630000,0.043,-0.043,0,5780.0000000,,,0,4.5697300,0.0176199,-0.0176199,0,0.6999730,0.0265559,-0.0265559,0
230.01,160074939,FA,23h05m16.6s,346.3191690,-36d56m44.3s,-36.9456390,13.3401450,0.0043640,-0.0043640,0,4.6111980,0.5467550,-0.5467550,0,3.9292670,1.5711160,-1.5711160,0,268.2186408,,,,1032.1480322,,,,8.7435000,0.006,-0.006,0,6467.0000000,198.0000000,-198.0000000,0,4.1606300,0.3217750,-0.3217750,0,1.5794300,0.1986610,-0.1986610,0
2300.01,280031353,PC,19h49m39.88s,297.4161870,+68d53m00.07s,68.8833540,4.8566993,0.0000379,-0.0000379,0,2.2770000,0.3160000,-0.3160000,0,2.4484400,0.1662350,-0.1662350,0,166.3720000,,,,1000.0000000,,,,11.8231000,0.006,-0.006,0,5607.0000000,158.4470000,-158.4470000,0,4.6317800,0.0765590,-0.0765590,0,0.8000000,0.0400000,-0.0400000,0
2300.02,280031353,PC,19h49m39.88s,297.4161870,+68d53m00.07s,68.8833540,15.4433582,0.0000531,-0.0000531,0,3.7240000,0.4510000,-0.4510000,0,5.5430300,0.3386400,-0.3386400,0,45.8001000,,,,724.0000000,,,,11.8231000,0.006,-0.006,0,5607.0000000,158.4470000,-158.4470000,0,4.6317800,0.0765590,-0.0765590,0,0.8000000,0.0400000,-0.0400000,0
2301.01,283829553,PC,15h14m16.47s,228.5686220,+51d28m07.85s,51.4688460,6.0541271,0.0000826,-0.0000826,0,3.9750000,0.6870000,-0.6870000,0,2.0988600,0.1538650,-0.1538650,0,513.3140000,,,,1326.0000000,,,,8.3687200,0.006,-0.006,0,6187.0000000,123.8490000,-123.8490000,0,4.0962400,0.0843994,-0.0843994,0,1.6100000,0.0700000,-0.0700000,0
2302.01,144000801,APC,22h25m07s,336.2791860,-52d32m12.02s,-52.5366710,1.3103832,0.0001108,-0.0001108,0,1.6240216,0.0862775,-0.0862775,0,9.8603222,9.5131310,-9.5131310,0,1134.2779729,,,,1480.1291921,,,,11.0075000,0.006,-0.006,0,5228.0000000,123.1460000,-123.1460000,0,4.4518900,0.0823391,-0.0823391,0,0.9285070,0.0527638,-0.0527638,0
1919.01,102192004,KP,13h03m10.56s,195.7940150,-41d23m05.5s,-41.3848620,4.2338315,0.0004502,-0.0004502,0,2.1366747,0.1085168,-0.1085168,0,19.3476057,14.2351340,-14.2351340,0,1009.5193065,,,,1437.6342368,,,,11.3287000,0.006,-0.006,0,6333.7000000,125.3000000,-125.3000000,0,4.2100000,0.0900000,-0.0900000,0,1.4607199,0.0766131,-0.0766131,0
192.01,183537452,KP,23h51m31.01s,357.8791980,-39d54m25.64s,-39.9071210,3.9227152,0.0000014,-0.0000014,0,2.6105933,0.0208245,-0.0208245,0,6.7856957,0.4489645,-0.4489645,0,121.7722998,,,,847.2408293,,,,10.2499000,0.006,-0.006,0,4800.0000000,,,0,4.5352700,,,0,0.6356030,0.0416130,-0.0416130,0
1920.01,363851359,KP,13h22m32.37s,200.6348640,-44d41m19.82s,-44.6888390,2.5431700,0.0007800,-0.0007800,0,2.1060000,0.2190000,-0.2190000,0,10.1496000,,,0,455.4250000,,,,1286.0000000,,,,13.2755000,0.006,-0.006,0,5652.0000000,122.0000000,-122.0000000,0,4.2000000,,,0,1.3100000,,,0
1921.01,112099249,KP,13h58m04.08s,209.5170100,-30d20m53.35s,-30.3481530,5.1795800,0.0012200,-0.0012200,0,4.5240000,0.1660000,-0.1660000,0,14.8290000,0.8190830,-0.8190830,0,669.0180000,,,,1416.0000000,,,,12.1577000,0.008,-0.008,0,6116.0000000,124.8000000,-124.8000000,0,4.0700000,0.0800000,-0.0800000,0,1.6500000,0.0900000,-0.0900000,0
1922.01,112604564,KP,07h29m40.61s,112.4192250,-29d56m16.5s,-29.9379160,4.5768651,0.0007201,-0.0007201,0,3.5592795,0.1493002,-0.1493002,0,19.1571223,1.9461098,-1.9461098,0,1547.1013862,,,,1599.5559785,,,,12.3213000,0.010,-0.010,0,6687.0000000,136.3000000,-136.3000000,0,4.0900000,0.1100000,-0.1100000,0,1.7829500,0.1666230,-0.1666230,0
1923.01,114299824,KP,07h37m08.01s,114.2833820,-32d45m19.51s,-32.7554190,4.2041585,0.0000317,-0.0000317,0,2.1240000,0.3340000,-0.3340000,0,12.1025000,0.8094590,-0.8094590,0,355.9090000,,,,1210.0000000,,,,12.9264000,0.006,-0.006,0,6781.0000000,133.6000000,-133.6000000,0,4.5400000,0.0900000,-0.0900000,0,1.0700000,0.0500000,-0.0500000,0
1924.01,371443216,KP,09h50m19.22s,147.5800670,-66d06m50.13s,-66.1139250,2.8240691,0.0000005,-0.0000005,0,3.8080000,0.0130000,-0.0130000,0,17.7861000,0.5663270,-0.5663270,0,4913.6900000,,,,2332.0000000,,,,8.0552000,0.006,-0.006,0,8004.2000000,205.1000000,-205.1000000,0,4.2000000,0.3200000,-0.3200000,0,1.8400000,0.0600000,-0.0600000,0
1925.01,118956453,KP,09h01m39.91s,135.4163030,-20d43m13.33s,-20.7203690,2.3447752,0.0000017,-0.0000017,0,1.8140000,0.0440000,-0.0440000,0,13.4487000,0.7439050,-0.7439050,0,320.3270000,,,,1178.0000000,,,,11.9397000,0.006,-0.006,0,5515.0000000,133.4000000,-133.4000000,0,4.3900000,0.0800000,-0.0800000,0,1.0400000,0.0600000,-0.0600000,0
